file	line	syntax	primary_owner	retry	redaction	rationale	source
crates/cdf-source-clickhouse/src/query.rs	219	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            .ok_or_else(|| CdfError::contract("compiled ClickHouse predicate field disappeared"))?;
crates/cdf-source-clickhouse/src/query.rs	230	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            CdfError::contract("ClickHouse snapshot resource cannot carry a start position")
crates/cdf-source-clickhouse/src/query.rs	233	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	238	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	243	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            .ok_or_else(|| CdfError::contract("ClickHouse cursor field disappeared"))?;
crates/cdf-source-clickhouse/src/query.rs	279	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            .ok_or_else(|| CdfError::contract("ClickHouse order field disappeared"))?;
crates/cdf-source-clickhouse/src/query.rs	355	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	            CdfError::internal("validated ClickHouse cursor resource lost its stable-key authority")
crates/cdf-source-clickhouse/src/query.rs	373	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	383	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	                CdfError::contract(format!(
crates/cdf-source-clickhouse/src/query.rs	399	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	406	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/query.rs	411	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            CdfError::contract(format!(
crates/cdf-source-clickhouse/src/query.rs	447	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	                .ok_or_else(|| CdfError::internal("validated ClickHouse timezone disappeared"))?;
crates/cdf-source-clickhouse/src/query.rs	478	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	        CdfError::contract(format!(
crates/cdf-source-clickhouse/src/query.rs	48	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/query.rs	58	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	                    return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	64	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	                        CdfError::contract(
crates/cdf-source-clickhouse/src/query.rs	72	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/resource.rs	171	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(
crates/cdf-source-clickhouse/src/resource.rs	221	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/resource.rs	272	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	                    CdfError::internal("ClickHouse negotiation omitted its single inline partition")
crates/cdf-source-clickhouse/src/resource.rs	416	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	        return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/resource.rs	70	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/resource.rs	98	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	                Err(CdfError::contract(
crates/cdf-source-clickhouse/src/tests.rs	1203	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	1221	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	1372	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        .ok_or_else(|| cdf_kernel::CdfError::internal("live ClickHouse scan has no partition"))?;
crates/cdf-source-clickhouse/src/tests.rs	1381	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	            cdf_kernel::CdfError::internal("live ClickHouse source emitted no Arrow batch")
crates/cdf-source-clickhouse/src/tests.rs	1387	CdfError::data	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	            .ok_or_else(|| cdf_kernel::CdfError::data("live event_id was not UInt64"))?;
crates/cdf-source-clickhouse/src/tests.rs	1408	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        .ok_or_else(|| cdf_kernel::CdfError::internal("live type scan has no partition"))?;
crates/cdf-source-clickhouse/src/tests.rs	1414	CdfError::data	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        .ok_or_else(|| cdf_kernel::CdfError::data("live type scan returned no batch"))??;
crates/cdf-source-clickhouse/src/tests.rs	1416	CdfError::data	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        return Err(cdf_kernel::CdfError::data(
crates/cdf-source-clickhouse/src/tests.rs	1424	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        .ok_or_else(|| cdf_kernel::CdfError::internal("live type source emitted no Arrow batch"))
crates/cdf-source-clickhouse/src/tests.rs	1442	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        .ok_or_else(|| cdf_kernel::CdfError::internal("live partial scan has no partition"))?;
crates/cdf-source-clickhouse/src/tests.rs	1452	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	                        cdf_kernel::CdfError::internal(
crates/cdf-source-clickhouse/src/tests.rs	1461	CdfError::data	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    Err(cdf_kernel::CdfError::data(
crates/cdf-source-clickhouse/src/tests.rs	1471	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        cdf_kernel::CdfError::internal("live ClickHouse resource omitted effective-schema runtime")
crates/cdf-source-clickhouse/src/tests.rs	1478	CdfError::internal	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	            cdf_kernel::CdfError::internal(
crates/cdf-source-clickhouse/src/tests.rs	170	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	237	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	253	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	261	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	266	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	270	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	415	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	552	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	625	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	651	ErrorKind::Contract	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Contract);
crates/cdf-source-clickhouse/src/tests.rs	675	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	778	CdfError::data	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	                Err(cdf_kernel::CdfError::data(
crates/cdf-source-clickhouse/src/tests.rs	789	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(error.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	803	CdfError::auth	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	        Err(cdf_kernel::CdfError::auth(format!(
crates/cdf-source-clickhouse/src/tests.rs	834	CdfError::environment	test_fixture	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	                cdf_kernel::CdfError::environment(format!(
crates/cdf-source-clickhouse/src/tests.rs	921	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(unsupported.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/tests.rs	936	ErrorKind::Data	test_assertion	none	test_only	Test-only fixture or assertion verifies the production ownership boundary.	    assert_eq!(wrapped.kind, cdf_kernel::ErrorKind::Data);
crates/cdf-source-clickhouse/src/types.rs	117	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	                    CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	123	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	                    return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	130	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	                    CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	139	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	            return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	145	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	374	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	443	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(
crates/cdf-source-clickhouse/src/types.rs	448	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(
crates/cdf-source-clickhouse/src/types.rs	456	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/types.rs	469	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	            return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	486	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	                return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	499	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	                return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	507	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	513	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/types.rs	518	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/types.rs	526	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	            CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	533	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	            return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	542	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/types.rs	557	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/types.rs	563	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	            CdfError::internal("validated ClickHouse cursor resource lost its stable-key authority")
crates/cdf-source-clickhouse/src/types.rs	566	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/types.rs	572	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	                CdfError::contract(format!(
crates/cdf-source-clickhouse/src/types.rs	577	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-clickhouse/src/types.rs	598	CdfError::contract	caller_contract	none	bounded_configuration_or_field_context	Invalid configuration, plan, identifier, predicate, checkpoint, or effective-schema binding crosses the connector contract.	        return Err(CdfError::contract(
crates/cdf-source-clickhouse/src/types.rs	611	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	62	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        Some(value) => Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	671	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	            CdfError::internal(format!(
crates/cdf-source-clickhouse/src/types.rs	676	CdfError::internal	cdf_invariant	none	operation_context_only	A validated query, serialization, partition, schema-probe, or cursor invariant failed inside CDF.	            CdfError::internal(format!(
crates/cdf-source-clickhouse/src/types.rs	76	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	80	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	    Err(CdfError::data(format!(
crates/cdf-source-clickhouse/src/types.rs	87	CdfError::data	clickhouse_source_data	none	bounded_resource_field_or_schema_context	Missing, malformed, drifting, unsupported, over-bound, or physically inconsistent remote data belongs to the selected source.	        return Err(CdfError::data(format!(
