file	line	constructor	primary_owner	retry	redaction	rationale	source
crates/cdf-source-sqlite/src/source/schema.rs	84	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	            CdfError::data(format!(
crates/cdf-source-sqlite/src/source/schema.rs	93	CdfError::contract	caller_contract	none	bounded_context	Invalid configuration, native-query syntax, identifier, plan, predicate, or checkpoint supplied across the connector contract.	            return Err(CdfError::contract(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	100	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        CdfError::data(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	106	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        CdfError::data(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	120	CdfError::contract	caller_contract	none	bounded_context	Invalid configuration, native-query syntax, identifier, plan, predicate, or checkpoint supplied across the connector contract.	        CdfError::contract(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	134	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        CdfError::data(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	140	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        CdfError::data(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	180	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        CdfError::data(
crates/cdf-source-sqlite/src/source/temporal.rs	195	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	                CdfError::data("SQLite uint64 cursor exceeds SQLite integer range")
crates/cdf-source-sqlite/src/source/temporal.rs	200	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	                .ok_or_else(|| CdfError::data("SQLite date cursor overflowed"))?,
crates/cdf-source-sqlite/src/source/temporal.rs	207	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        _ => Err(CdfError::data(
crates/cdf-source-sqlite/src/source/temporal.rs	219	CdfError::contract	caller_contract	none	bounded_context	Invalid configuration, native-query syntax, identifier, plan, predicate, or checkpoint supplied across the connector contract.	        .ok_or_else(|| CdfError::contract("SQLite temporal cursor has no compiled encoding"))?;
crates/cdf-source-sqlite/src/source/temporal.rs	224	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	            Err(CdfError::data(
crates/cdf-source-sqlite/src/source/temporal.rs	239	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	                || CdfError::data("SQLite nanosecond checkpoint overflowed"),
crates/cdf-source-sqlite/src/source/temporal.rs	353	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        return Err(CdfError::data(
crates/cdf-source-sqlite/src/source/temporal.rs	45	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	        return Err(CdfError::data(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	70	CdfError::internal	cdf_invariant	none	operation_context_only	A compiled/validated invariant, source-generation serialization, or Arrow assembly invariant failed inside CDF.	        _ => return Err(CdfError::internal("validated SQLite cursor type changed")),
crates/cdf-source-sqlite/src/source/temporal.rs	80	CdfError::contract	caller_contract	none	bounded_context	Invalid configuration, native-query syntax, identifier, plan, predicate, or checkpoint supplied across the connector contract.	        CdfError::contract(format!(
crates/cdf-source-sqlite/src/source/temporal.rs	88	CdfError::data	sqlite_source_data	none	resource_or_schema_context_only	Missing, malformed, drifting, unsupported, or over-bound source data belongs to the selected SQLite resource.	                CdfError::data(format!(
